"subject","focal","position","pos_num","x","x_lab","y","y_mc","manip_ok","comp","inv_app","inv_dl","inv_cat","x_brand","x_pop","x_rep","x_other_brand","x_other_rep","x_other_pop"
8374,"brand","first",1,1,"high",4,-0.967413442,1,0,-0.661865569,-1.693306011,-0.730208333,1,0,0,NA,0,0
8374,"pop","second",2,0,"low",7,2.474541752,0,1,-0.661865569,-1.693306011,-0.730208333,1,0,0,1,0,NA
8374,"rep","third",3,0,"low",4,-0.046843177,1,1,-0.661865569,-1.693306011,-0.730208333,1,0,0,1,NA,0
8375,"pop","first",1,1,"high",1,-3.525458248,0,0,-2.995198903,2.306693989,-3.480208333,1,1,1,1,1,NA
8375,"rep","second",2,1,"high",1,-3.046843177,0,1,-2.995198903,2.306693989,-3.480208333,1,1,1,1,NA,1
8375,"brand","third",3,1,"high",2,-2.967413442,1,1,-2.995198903,2.306693989,-3.480208333,1,1,1,NA,1,1
8376,"pop","first",1,0,"low",4,-0.525458248,1,0,-0.328532236,-4.693306011,1.894791667,0,0,1,0,1,NA
8376,"brand","second",2,0,"low",5,0.032586558,0,1,-0.328532236,-4.693306011,1.894791667,0,0,1,NA,1,0
8376,"rep","third",3,1,"high",5,0.953156823,1,1,-0.328532236,-4.693306011,1.894791667,0,0,1,0,NA,0
8377,"rep","first",1,0,"low",5,0.953156823,1,0,0.004801097,-2.359972678,0.644791667,1,0,0,1,NA,0
8377,"brand","second",2,1,"high",5,0.032586558,1,1,0.004801097,-2.359972678,0.644791667,1,0,0,NA,0,0
8377,"pop","third",3,0,"low",5,0.474541752,1,1,0.004801097,-2.359972678,0.644791667,1,0,0,1,0,NA
8378,"brand","first",1,1,"high",6,1.032586558,0,0,-0.328532236,1.306693989,1.644791667,1,1,1,NA,1,1
8378,"pop","second",2,1,"high",6,1.474541752,1,1,-0.328532236,1.306693989,1.644791667,1,1,1,1,1,NA
8378,"rep","third",3,1,"high",6,1.953156823,1,1,-0.328532236,1.306693989,1.644791667,1,1,1,1,NA,1
8379,"brand","first",1,1,"high",6,1.032586558,1,0,0.671467764,0.973360656,1.019791667,1,1,0,NA,0,1
8379,"pop","second",2,1,"high",7,2.474541752,1,1,0.671467764,0.973360656,1.019791667,1,1,0,1,0,NA
8379,"rep","third",3,0,"low",6,1.953156823,1,1,0.671467764,0.973360656,1.019791667,1,1,0,1,NA,1
8380,"rep","first",1,0,"low",4,-0.046843177,1,0,0.338134431,-1.693306011,0.019791667,0,0,0,0,NA,0
8380,"brand","second",2,0,"low",6,1.032586558,1,1,0.338134431,-1.693306011,0.019791667,0,0,0,NA,0,0
8380,"pop","third",3,0,"low",7,2.474541752,0,1,0.338134431,-1.693306011,0.019791667,0,0,0,0,0,NA
8381,"pop","first",1,0,"low",4,-0.525458248,0,0,-0.995198903,0.306693989,0.519791667,0,0,1,0,1,NA
8381,"brand","second",2,0,"low",5,0.032586558,1,1,-0.995198903,0.306693989,0.519791667,0,0,1,NA,1,0
8381,"rep","third",3,1,"high",5,0.953156823,1,1,-0.995198903,0.306693989,0.519791667,0,0,1,0,NA,0
8382,"pop","first",1,0,"low",4,-0.525458248,0,0,0.671467764,-0.693306011,-0.605208333,1,0,1,1,1,NA
8382,"brand","second",2,1,"high",5,0.032586558,1,1,0.671467764,-0.693306011,-0.605208333,1,0,1,NA,1,0
8382,"rep","third",3,1,"high",6,1.953156823,0,1,0.671467764,-0.693306011,-0.605208333,1,0,1,1,NA,0
8383,"pop","first",1,0,"low",6,1.474541752,1,0,0.004801097,-0.026639344,0.519791667,0,0,1,0,1,NA
8383,"brand","second",2,0,"low",7,2.032586558,1,1,0.004801097,-0.026639344,0.519791667,0,0,1,NA,1,0
8383,"rep","third",3,1,"high",6,1.953156823,1,1,0.004801097,-0.026639344,0.519791667,0,0,1,0,NA,0
8384,"pop","first",1,0,"low",7,2.474541752,1,0,1.671467764,2.306693989,2.144791667,0,0,1,0,1,NA
8384,"brand","second",2,0,"low",7,2.032586558,1,1,1.671467764,2.306693989,2.144791667,0,0,1,NA,1,0
8384,"rep","third",3,1,"high",6,1.953156823,1,1,1.671467764,2.306693989,2.144791667,0,0,1,0,NA,0
8385,"brand","first",1,0,"low",4,-0.967413442,1,0,1.004801097,-0.359972678,1.394791667,0,1,0,NA,0,1
8385,"rep","second",2,0,"low",2,-2.046843177,1,1,1.004801097,-0.359972678,1.394791667,0,1,0,0,NA,1
8385,"pop","third",3,1,"high",6,1.474541752,1,1,1.004801097,-0.359972678,1.394791667,0,1,0,0,0,NA
8386,"rep","first",1,1,"high",6,1.953156823,1,0,-0.995198903,-0.026639344,-1.230208333,0,0,1,0,NA,0
8386,"brand","second",2,0,"low",5,0.032586558,0,1,-0.995198903,-0.026639344,-1.230208333,0,0,1,NA,1,0
8386,"pop","third",3,0,"low",3,-1.525458248,1,1,-0.995198903,-0.026639344,-1.230208333,0,0,1,0,1,NA
8387,"pop","first",1,0,"low",4,-0.525458248,0,0,-0.661865569,1.306693989,-1.605208333,1,0,1,1,1,NA
8387,"brand","second",2,1,"high",6,1.032586558,1,1,-0.661865569,1.306693989,-1.605208333,1,0,1,NA,1,0
8387,"rep","third",3,1,"high",4,-0.046843177,1,1,-0.661865569,1.306693989,-1.605208333,1,0,1,1,NA,0
8389,"pop","first",1,0,"low",4,-0.525458248,0,0,-1.661865569,1.973360656,-4.480208333,1,0,0,1,0,NA
8389,"rep","second",2,0,"low",4,-0.046843177,1,1,-1.661865569,1.973360656,-4.480208333,1,0,0,1,NA,0
8389,"brand","third",3,1,"high",4,-0.967413442,1,1,-1.661865569,1.973360656,-4.480208333,1,0,0,NA,0,0
8390,"pop","first",1,0,"low",6,1.474541752,1,0,1.004801097,-2.026639344,0.519791667,1,0,1,1,1,NA
8390,"brand","second",2,1,"high",7,2.032586558,1,1,1.004801097,-2.026639344,0.519791667,1,0,1,NA,1,0
8390,"rep","third",3,1,"high",7,2.953156823,1,1,1.004801097,-2.026639344,0.519791667,1,0,1,1,NA,0
8391,"brand","first",1,1,"high",4,-0.967413442,1,0,-0.995198903,-1.693306011,-0.605208333,1,0,0,NA,0,0
8391,"pop","second",2,0,"low",4,-0.525458248,0,1,-0.995198903,-1.693306011,-0.605208333,1,0,0,1,0,NA
8391,"rep","third",3,0,"low",4,-0.046843177,0,1,-0.995198903,-1.693306011,-0.605208333,1,0,0,1,NA,0
8392,"pop","first",1,1,"high",5,0.474541752,1,0,0.671467764,-3.026639344,0.644791667,1,1,1,1,1,NA
8392,"rep","second",2,1,"high",6,1.953156823,1,1,0.671467764,-3.026639344,0.644791667,1,1,1,1,NA,1
8392,"brand","third",3,1,"high",6,1.032586558,0,1,0.671467764,-3.026639344,0.644791667,1,1,1,NA,1,1
8393,"pop","first",1,1,"high",5,0.474541752,1,0,-0.328532236,0.640027322,0.644791667,1,1,1,1,1,NA
8393,"brand","second",2,1,"high",4,-0.967413442,1,1,-0.328532236,0.640027322,0.644791667,1,1,1,NA,1,1
8393,"rep","third",3,1,"high",4,-0.046843177,1,1,-0.328532236,0.640027322,0.644791667,1,1,1,1,NA,1
8394,"rep","first",1,0,"low",4,-0.046843177,0,0,1.004801097,1.640027322,1.894791667,0,1,0,0,NA,1
8394,"pop","second",2,1,"high",2,-2.525458248,0,1,1.004801097,1.640027322,1.894791667,0,1,0,0,0,NA
8394,"brand","third",3,0,"low",4,-0.967413442,0,1,1.004801097,1.640027322,1.894791667,0,1,0,NA,0,1
8396,"pop","first",1,0,"low",3,-1.525458248,1,0,-0.328532236,0.306693989,0.019791667,1,0,1,1,1,NA
8396,"brand","second",2,1,"high",5,0.032586558,1,1,-0.328532236,0.306693989,0.019791667,1,0,1,NA,1,0
8396,"rep","third",3,1,"high",6,1.953156823,1,1,-0.328532236,0.306693989,0.019791667,1,0,1,1,NA,0
8397,"pop","first",1,0,"low",7,2.474541752,1,0,1.671467764,0.306693989,-0.480208333,0,0,1,0,1,NA
8397,"brand","second",2,0,"low",7,2.032586558,0,1,1.671467764,0.306693989,-0.480208333,0,0,1,NA,1,0
8397,"rep","third",3,1,"high",7,2.953156823,1,1,1.671467764,0.306693989,-0.480208333,0,0,1,0,NA,0
8398,"pop","first",1,0,"low",6,1.474541752,0,0,0.338134431,-1.693306011,-0.105208333,1,0,0,1,0,NA
8398,"rep","second",2,0,"low",5,0.953156823,1,1,0.338134431,-1.693306011,-0.105208333,1,0,0,1,NA,0
8398,"brand","third",3,1,"high",7,2.032586558,1,1,0.338134431,-1.693306011,-0.105208333,1,0,0,NA,0,0
8399,"pop","first",1,0,"low",6,1.474541752,1,0,-0.995198903,-4.693306011,-0.355208333,0,0,1,0,1,NA
8399,"brand","second",2,0,"low",6,1.032586558,1,1,-0.995198903,-4.693306011,-0.355208333,0,0,1,NA,1,0
8399,"rep","third",3,1,"high",6,1.953156823,1,1,-0.995198903,-4.693306011,-0.355208333,0,0,1,0,NA,0
8401,"pop","first",1,0,"low",1,-3.525458248,0,0,-1.328532236,2.306693989,-2.355208333,1,0,0,1,0,NA
8401,"brand","second",2,1,"high",1,-3.967413442,1,1,-1.328532236,2.306693989,-2.355208333,1,0,0,NA,0,0
8401,"rep","third",3,0,"low",1,-3.046843177,0,1,-1.328532236,2.306693989,-2.355208333,1,0,0,1,NA,0
8402,"pop","first",1,1,"high",5,0.474541752,0,0,0.671467764,1.306693989,1.144791667,0,1,1,0,1,NA
8402,"brand","second",2,0,"low",2,-2.967413442,1,1,0.671467764,1.306693989,1.144791667,0,1,1,NA,1,1
8402,"rep","third",3,1,"high",1,-3.046843177,0,1,0.671467764,1.306693989,1.144791667,0,1,1,0,NA,1
8403,"rep","first",1,1,"high",4,-0.046843177,1,0,-0.995198903,0.306693989,-0.605208333,0,0,1,0,NA,0
8403,"pop","second",2,0,"low",4,-0.525458248,1,1,-0.995198903,0.306693989,-0.605208333,0,0,1,0,1,NA
8403,"brand","third",3,0,"low",4,-0.967413442,0,1,-0.995198903,0.306693989,-0.605208333,0,0,1,NA,1,0
8404,"rep","first",1,0,"low",5,0.953156823,1,0,1.671467764,1.306693989,0.894791667,0,0,0,0,NA,0
8404,"brand","second",2,0,"low",4,-0.967413442,0,1,1.671467764,1.306693989,0.894791667,0,0,0,NA,0,0
8404,"pop","third",3,0,"low",6,1.474541752,1,1,1.671467764,1.306693989,0.894791667,0,0,0,0,0,NA
8405,"pop","first",1,1,"high",7,2.474541752,1,0,0.004801097,-0.359972678,1.394791667,1,1,0,1,0,NA
8405,"brand","second",2,1,"high",6,1.032586558,1,1,0.004801097,-0.359972678,1.394791667,1,1,0,NA,0,1
8405,"rep","third",3,0,"low",6,1.953156823,1,1,0.004801097,-0.359972678,1.394791667,1,1,0,1,NA,1
8406,"pop","first",1,0,"low",4,-0.525458248,1,0,1.338134431,0.973360656,-0.230208333,1,0,0,1,0,NA
8406,"brand","second",2,1,"high",5,0.032586558,1,1,1.338134431,0.973360656,-0.230208333,1,0,0,NA,0,0
8406,"rep","third",3,0,"low",2,-2.046843177,1,1,1.338134431,0.973360656,-0.230208333,1,0,0,1,NA,0
8407,"pop","first",1,1,"high",5,0.474541752,0,0,-0.661865569,-1.026639344,-0.105208333,0,1,1,0,1,NA
8407,"rep","second",2,1,"high",4,-0.046843177,0,1,-0.661865569,-1.026639344,-0.105208333,0,1,1,0,NA,1
8407,"brand","third",3,0,"low",6,1.032586558,0,1,-0.661865569,-1.026639344,-0.105208333,0,1,1,NA,1,1
8408,"pop","first",1,0,"low",5,0.474541752,0,0,0.671467764,-2.359972678,0.269791667,0,0,1,0,1,NA
8408,"rep","second",2,1,"high",2,-2.046843177,0,1,0.671467764,-2.359972678,0.269791667,0,0,1,0,NA,0
8408,"brand","third",3,0,"low",3,-1.967413442,1,1,0.671467764,-2.359972678,0.269791667,0,0,1,NA,1,0
8409,"pop","first",1,1,"high",4,-0.525458248,1,0,-0.661865569,0.306693989,-0.480208333,0,1,0,0,0,NA
8409,"rep","second",2,0,"low",4,-0.046843177,1,1,-0.661865569,0.306693989,-0.480208333,0,1,0,0,NA,1
8409,"brand","third",3,0,"low",4,-0.967413442,1,1,-0.661865569,0.306693989,-0.480208333,0,1,0,NA,0,1
8410,"pop","first",1,0,"low",5,0.474541752,1,0,1.004801097,0.306693989,0.894791667,0,0,0,0,0,NA
8410,"rep","second",2,0,"low",6,1.953156823,1,1,1.004801097,0.306693989,0.894791667,0,0,0,0,NA,0
8410,"brand","third",3,0,"low",4,-0.967413442,0,1,1.004801097,0.306693989,0.894791667,0,0,0,NA,0,0
8412,"pop","first",1,0,"low",7,2.474541752,1,0,0.671467764,0.640027322,1.019791667,1,0,1,1,1,NA
8412,"brand","second",2,1,"high",7,2.032586558,0,1,0.671467764,0.640027322,1.019791667,1,0,1,NA,1,0
8412,"rep","third",3,1,"high",7,2.953156823,1,1,0.671467764,0.640027322,1.019791667,1,0,1,1,NA,0
8413,"brand","first",1,1,"high",7,2.032586558,1,0,0.671467764,-0.359972678,1.644791667,1,0,1,NA,1,0
8413,"rep","second",2,1,"high",5,0.953156823,0,1,0.671467764,-0.359972678,1.644791667,1,0,1,1,NA,0
8413,"pop","third",3,0,"low",5,0.474541752,1,1,0.671467764,-0.359972678,1.644791667,1,0,1,1,1,NA
8414,"pop","first",1,1,"high",6,1.474541752,1,0,1.004801097,2.306693989,0.769791667,1,1,1,1,1,NA
8414,"rep","second",2,1,"high",6,1.953156823,1,1,1.004801097,2.306693989,0.769791667,1,1,1,1,NA,1
8414,"brand","third",3,1,"high",7,2.032586558,0,1,1.004801097,2.306693989,0.769791667,1,1,1,NA,1,1
8415,"rep","first",1,1,"high",4,-0.046843177,0,0,1.004801097,0.973360656,-0.480208333,1,1,1,1,NA,1
8415,"pop","second",2,1,"high",2,-2.525458248,0,1,1.004801097,0.973360656,-0.480208333,1,1,1,1,1,NA
8415,"brand","third",3,1,"high",2,-2.967413442,0,1,1.004801097,0.973360656,-0.480208333,1,1,1,NA,1,1
8419,"pop","first",1,0,"low",5,0.474541752,1,0,-1.328532236,-0.359972678,-0.230208333,0,0,1,0,1,NA
8419,"rep","second",2,1,"high",5,0.953156823,1,1,-1.328532236,-0.359972678,-0.230208333,0,0,1,0,NA,0
8419,"brand","third",3,0,"low",4,-0.967413442,0,1,-1.328532236,-0.359972678,-0.230208333,0,0,1,NA,1,0
8420,"brand","first",1,1,"high",7,2.032586558,1,0,0.671467764,0.306693989,1.019791667,1,0,1,NA,1,0
8420,"rep","second",2,1,"high",7,2.953156823,1,1,0.671467764,0.306693989,1.019791667,1,0,1,1,NA,0
8420,"pop","third",3,0,"low",7,2.474541752,0,1,0.671467764,0.306693989,1.019791667,1,0,1,1,1,NA
8421,"brand","first",1,0,"low",5,0.032586558,0,0,-2.661865569,0.640027322,0.144791667,0,0,1,NA,1,0
8421,"pop","second",2,0,"low",6,1.474541752,1,1,-2.661865569,0.640027322,0.144791667,0,0,1,0,1,NA
8421,"rep","third",3,1,"high",6,1.953156823,1,1,-2.661865569,0.640027322,0.144791667,0,0,1,0,NA,0
8423,"rep","first",1,1,"high",4,-0.046843177,1,0,-1.661865569,-1.359972678,-1.480208333,0,0,1,0,NA,0
8423,"pop","second",2,0,"low",4,-0.525458248,0,1,-1.661865569,-1.359972678,-1.480208333,0,0,1,0,1,NA
8423,"brand","third",3,0,"low",4,-0.967413442,0,1,-1.661865569,-1.359972678,-1.480208333,0,0,1,NA,1,0
8425,"rep","first",1,1,"high",6,1.953156823,1,0,1.671467764,-0.693306011,0.519791667,1,1,1,1,NA,1
8425,"pop","second",2,1,"high",6,1.474541752,1,1,1.671467764,-0.693306011,0.519791667,1,1,1,1,1,NA
8425,"brand","third",3,1,"high",6,1.032586558,0,1,1.671467764,-0.693306011,0.519791667,1,1,1,NA,1,1
8427,"brand","first",1,1,"high",5,0.032586558,1,0,-1.328532236,-0.359972678,0.019791667,1,1,1,NA,1,1
8427,"rep","second",2,1,"high",4,-0.046843177,0,1,-1.328532236,-0.359972678,0.019791667,1,1,1,1,NA,1
8427,"pop","third",3,1,"high",4,-0.525458248,1,1,-1.328532236,-0.359972678,0.019791667,1,1,1,1,1,NA
8428,"brand","first",1,1,"high",4,-0.967413442,0,0,0.338134431,0.306693989,-0.730208333,1,0,0,NA,0,0
8428,"rep","second",2,0,"low",4,-0.046843177,0,1,0.338134431,0.306693989,-0.730208333,1,0,0,1,NA,0
8428,"pop","third",3,0,"low",4,-0.525458248,1,1,0.338134431,0.306693989,-0.730208333,1,0,0,1,0,NA
8429,"rep","first",1,0,"low",5,0.953156823,0,0,0.671467764,0.973360656,-0.355208333,1,0,0,1,NA,0
8429,"brand","second",2,1,"high",6,1.032586558,1,1,0.671467764,0.973360656,-0.355208333,1,0,0,NA,0,0
8429,"pop","third",3,0,"low",6,1.474541752,1,1,0.671467764,0.973360656,-0.355208333,1,0,0,1,0,NA
8430,"pop","first",1,1,"high",7,2.474541752,1,0,0.671467764,-0.693306011,-0.730208333,0,1,1,0,1,NA
8430,"rep","second",2,1,"high",3,-1.046843177,1,1,0.671467764,-0.693306011,-0.730208333,0,1,1,0,NA,1
8430,"brand","third",3,0,"low",4,-0.967413442,1,1,0.671467764,-0.693306011,-0.730208333,0,1,1,NA,1,1
8431,"pop","first",1,1,"high",5,0.474541752,0,0,-0.328532236,0.640027322,2.144791667,0,1,0,0,0,NA
8431,"brand","second",2,0,"low",5,0.032586558,0,1,-0.328532236,0.640027322,2.144791667,0,1,0,NA,0,1
8431,"rep","third",3,0,"low",3,-1.046843177,1,1,-0.328532236,0.640027322,2.144791667,0,1,0,0,NA,1
8433,"brand","first",1,1,"high",6,1.032586558,1,0,0.671467764,1.306693989,-1.105208333,1,0,0,NA,0,0
8433,"pop","second",2,0,"low",6,1.474541752,0,1,0.671467764,1.306693989,-1.105208333,1,0,0,1,0,NA
8433,"rep","third",3,0,"low",3,-1.046843177,1,1,0.671467764,1.306693989,-1.105208333,1,0,0,1,NA,0
8434,"brand","first",1,1,"high",6,1.032586558,1,0,-1.328532236,-3.693306011,-0.980208333,1,1,1,NA,1,1
8434,"pop","second",2,1,"high",3,-1.525458248,0,1,-1.328532236,-3.693306011,-0.980208333,1,1,1,1,1,NA
8434,"rep","third",3,1,"high",5,0.953156823,1,1,-1.328532236,-3.693306011,-0.980208333,1,1,1,1,NA,1
8435,"brand","first",1,1,"high",7,2.032586558,1,0,0.004801097,-2.026639344,0.269791667,1,1,1,NA,1,1
8435,"pop","second",2,1,"high",7,2.474541752,1,1,0.004801097,-2.026639344,0.269791667,1,1,1,1,1,NA
8435,"rep","third",3,1,"high",6,1.953156823,1,1,0.004801097,-2.026639344,0.269791667,1,1,1,1,NA,1
8437,"brand","first",1,0,"low",6,1.032586558,1,0,1.671467764,0.306693989,0.269791667,0,0,0,NA,0,0
8437,"pop","second",2,0,"low",6,1.474541752,1,1,1.671467764,0.306693989,0.269791667,0,0,0,0,0,NA
8437,"rep","third",3,0,"low",4,-0.046843177,1,1,1.671467764,0.306693989,0.269791667,0,0,0,0,NA,0
8438,"brand","first",1,1,"high",6,1.032586558,0,0,0.671467764,0.306693989,0.644791667,1,1,1,NA,1,1
8438,"pop","second",2,1,"high",4,-0.525458248,1,1,0.671467764,0.306693989,0.644791667,1,1,1,1,1,NA
8438,"rep","third",3,1,"high",4,-0.046843177,1,1,0.671467764,0.306693989,0.644791667,1,1,1,1,NA,1
8439,"rep","first",1,0,"low",2,-2.046843177,1,0,1.671467764,-0.693306011,0.144791667,0,0,0,0,NA,0
8439,"brand","second",2,0,"low",6,1.032586558,1,1,1.671467764,-0.693306011,0.144791667,0,0,0,NA,0,0
8439,"pop","third",3,0,"low",6,1.474541752,1,1,1.671467764,-0.693306011,0.144791667,0,0,0,0,0,NA
8440,"rep","first",1,1,"high",5,0.953156823,1,0,1.004801097,0.640027322,0.894791667,0,0,1,0,NA,0
8440,"pop","second",2,0,"low",4,-0.525458248,1,1,1.004801097,0.640027322,0.894791667,0,0,1,0,1,NA
8440,"brand","third",3,0,"low",5,0.032586558,1,1,1.004801097,0.640027322,0.894791667,0,0,1,NA,1,0
8441,"brand","first",1,1,"high",1,-3.967413442,0,0,-1.328532236,-0.693306011,-0.105208333,1,1,1,NA,1,1
8441,"rep","second",2,1,"high",1,-3.046843177,1,1,-1.328532236,-0.693306011,-0.105208333,1,1,1,1,NA,1
8441,"pop","third",3,1,"high",3,-1.525458248,0,1,-1.328532236,-0.693306011,-0.105208333,1,1,1,1,1,NA
8442,"rep","first",1,0,"low",4,-0.046843177,1,0,1.671467764,1.973360656,0.269791667,1,1,0,1,NA,1
8442,"brand","second",2,1,"high",5,0.032586558,1,1,1.671467764,1.973360656,0.269791667,1,1,0,NA,0,1
8442,"pop","third",3,1,"high",5,0.474541752,0,1,1.671467764,1.973360656,0.269791667,1,1,0,1,0,NA
8443,"pop","first",1,1,"high",6,1.474541752,1,0,1.338134431,2.306693989,2.019791667,0,1,0,0,0,NA
8443,"brand","second",2,0,"low",1,-3.967413442,1,1,1.338134431,2.306693989,2.019791667,0,1,0,NA,0,1
8443,"rep","third",3,0,"low",2,-2.046843177,1,1,1.338134431,2.306693989,2.019791667,0,1,0,0,NA,1
8444,"pop","first",1,1,"high",4,-0.525458248,0,0,0.004801097,-1.359972678,-0.480208333,0,1,0,0,0,NA
8444,"rep","second",2,0,"low",2,-2.046843177,1,1,0.004801097,-1.359972678,-0.480208333,0,1,0,0,NA,1
8444,"brand","third",3,0,"low",3,-1.967413442,1,1,0.004801097,-1.359972678,-0.480208333,0,1,0,NA,0,1
8445,"brand","first",1,1,"high",6,1.032586558,1,0,1.338134431,-1.693306011,-1.230208333,1,0,0,NA,0,0
8445,"pop","second",2,0,"low",4,-0.525458248,1,1,1.338134431,-1.693306011,-1.230208333,1,0,0,1,0,NA
8445,"rep","third",3,0,"low",4,-0.046843177,0,1,1.338134431,-1.693306011,-1.230208333,1,0,0,1,NA,0
8446,"brand","first",1,0,"low",6,1.032586558,1,0,-1.661865569,-1.693306011,-0.980208333,0,1,0,NA,0,1
8446,"pop","second",2,1,"high",6,1.474541752,1,1,-1.661865569,-1.693306011,-0.980208333,0,1,0,0,0,NA
8446,"rep","third",3,0,"low",5,0.953156823,1,1,-1.661865569,-1.693306011,-0.980208333,0,1,0,0,NA,1
8447,"pop","first",1,0,"low",1,-3.525458248,1,0,-0.661865569,0.306693989,0.769791667,1,0,0,1,0,NA
8447,"brand","second",2,1,"high",5,0.032586558,1,1,-0.661865569,0.306693989,0.769791667,1,0,0,NA,0,0
8447,"rep","third",3,0,"low",2,-2.046843177,1,1,-0.661865569,0.306693989,0.769791667,1,0,0,1,NA,0
8448,"brand","first",1,0,"low",4,-0.967413442,1,0,1.004801097,1.306693989,0.644791667,0,0,0,NA,0,0
8448,"rep","second",2,0,"low",5,0.953156823,1,1,1.004801097,1.306693989,0.644791667,0,0,0,0,NA,0
8448,"pop","third",3,0,"low",4,-0.525458248,0,1,1.004801097,1.306693989,0.644791667,0,0,0,0,0,NA
8449,"pop","first",1,0,"low",6,1.474541752,1,0,0.004801097,1.973360656,0.269791667,0,0,1,0,1,NA
8449,"brand","second",2,0,"low",6,1.032586558,0,1,0.004801097,1.973360656,0.269791667,0,0,1,NA,1,0
8449,"rep","third",3,1,"high",7,2.953156823,1,1,0.004801097,1.973360656,0.269791667,0,0,1,0,NA,0
8450,"brand","first",1,0,"low",7,2.032586558,1,0,0.004801097,1.640027322,-0.605208333,0,0,1,NA,1,0
8450,"rep","second",2,1,"high",7,2.953156823,1,1,0.004801097,1.640027322,-0.605208333,0,0,1,0,NA,0
8450,"pop","third",3,0,"low",3,-1.525458248,1,1,0.004801097,1.640027322,-0.605208333,0,0,1,0,1,NA
8451,"rep","first",1,1,"high",5,0.953156823,1,0,0.004801097,-1.693306011,0.519791667,0,0,1,0,NA,0
8451,"brand","second",2,0,"low",5,0.032586558,1,1,0.004801097,-1.693306011,0.519791667,0,0,1,NA,1,0
8451,"pop","third",3,0,"low",6,1.474541752,1,1,0.004801097,-1.693306011,0.519791667,0,0,1,0,1,NA
8452,"pop","first",1,1,"high",7,2.474541752,1,0,-0.328532236,-0.693306011,-0.980208333,0,1,0,0,0,NA
8452,"rep","second",2,0,"low",4,-0.046843177,1,1,-0.328532236,-0.693306011,-0.980208333,0,1,0,0,NA,1
8452,"brand","third",3,0,"low",6,1.032586558,0,1,-0.328532236,-0.693306011,-0.980208333,0,1,0,NA,0,1
8453,"rep","first",1,0,"low",5,0.953156823,1,0,0.671467764,-0.026639344,0.144791667,0,1,0,0,NA,1
8453,"brand","second",2,0,"low",5,0.032586558,0,1,0.671467764,-0.026639344,0.144791667,0,1,0,NA,0,1
8453,"pop","third",3,1,"high",5,0.474541752,1,1,0.671467764,-0.026639344,0.144791667,0,1,0,0,0,NA
8454,"brand","first",1,1,"high",7,2.032586558,1,0,-1.328532236,-0.693306011,0.269791667,1,1,1,NA,1,1
8454,"rep","second",2,1,"high",6,1.953156823,1,1,-1.328532236,-0.693306011,0.269791667,1,1,1,1,NA,1
8454,"pop","third",3,1,"high",7,2.474541752,1,1,-1.328532236,-0.693306011,0.269791667,1,1,1,1,1,NA
8455,"brand","first",1,0,"low",4,-0.967413442,0,0,0.338134431,1.973360656,-1.355208333,0,0,1,NA,1,0
8455,"rep","second",2,1,"high",4,-0.046843177,1,1,0.338134431,1.973360656,-1.355208333,0,0,1,0,NA,0
8455,"pop","third",3,0,"low",5,0.474541752,0,1,0.338134431,1.973360656,-1.355208333,0,0,1,0,1,NA
8456,"rep","first",1,0,"low",6,1.953156823,1,0,1.338134431,-1.026639344,0.394791667,1,1,0,1,NA,1
8456,"brand","second",2,1,"high",7,2.032586558,0,1,1.338134431,-1.026639344,0.394791667,1,1,0,NA,0,1
8456,"pop","third",3,1,"high",7,2.474541752,1,1,1.338134431,-1.026639344,0.394791667,1,1,0,1,0,NA
8457,"pop","first",1,1,"high",6,1.474541752,1,0,0.671467764,-1.026639344,1.394791667,1,1,0,1,0,NA
8457,"rep","second",2,0,"low",3,-1.046843177,0,1,0.671467764,-1.026639344,1.394791667,1,1,0,1,NA,1
8457,"brand","third",3,1,"high",6,1.032586558,1,1,0.671467764,-1.026639344,1.394791667,1,1,0,NA,0,1
8458,"pop","first",1,1,"high",7,2.474541752,1,0,0.671467764,0.973360656,-0.480208333,0,1,1,0,1,NA
8458,"rep","second",2,1,"high",5,0.953156823,1,1,0.671467764,0.973360656,-0.480208333,0,1,1,0,NA,1
8458,"brand","third",3,0,"low",5,0.032586558,1,1,0.671467764,0.973360656,-0.480208333,0,1,1,NA,1,1
8459,"pop","first",1,1,"high",5,0.474541752,0,0,1.671467764,2.306693989,0.894791667,0,1,1,0,1,NA
8459,"rep","second",2,1,"high",7,2.953156823,0,1,1.671467764,2.306693989,0.894791667,0,1,1,0,NA,1
8459,"brand","third",3,0,"low",6,1.032586558,0,1,1.671467764,2.306693989,0.894791667,0,1,1,NA,1,1
8460,"pop","first",1,1,"high",6,1.474541752,1,0,0.671467764,-0.359972678,1.269791667,0,1,0,0,0,NA
8460,"rep","second",2,0,"low",3,-1.046843177,1,1,0.671467764,-0.359972678,1.269791667,0,1,0,0,NA,1
8460,"brand","third",3,0,"low",6,1.032586558,1,1,0.671467764,-0.359972678,1.269791667,0,1,0,NA,0,1
8461,"rep","first",1,0,"low",6,1.953156823,0,0,1.671467764,2.306693989,2.144791667,0,1,0,0,NA,1
8461,"pop","second",2,1,"high",7,2.474541752,1,1,1.671467764,2.306693989,2.144791667,0,1,0,0,0,NA
8461,"brand","third",3,0,"low",7,2.032586558,0,1,1.671467764,2.306693989,2.144791667,0,1,0,NA,0,1
8462,"brand","first",1,1,"high",6,1.032586558,1,0,-1.328532236,-0.026639344,0.269791667,1,0,1,NA,1,0
