lfdn,i,y_i,x_i,man_check_i,inv_app_mc,inv_dl_mc,inv_cat_mc,n,y_i_mc,i_name
8334,3,4,1,0,-1.661865569,1.640027322,-1.855208333,2,-0.967413442,brand
8335,3,7,1,0,0.004801097,-0.359972678,0.894791667,2,2.032586558,brand
8337,3,4,1,1,-0.995198903,-0.693306011,-1.355208333,1,-0.967413442,brand
8338,3,6,1,0,0.004801097,-1.359972678,0.644791667,3,1.032586558,brand
8339,3,7,1,1,1.004801097,-1.693306011,0.519791667,1,2.032586558,brand
8340,3,6,0,1,1.338134431,2.306693989,1.519791667,2,1.032586558,brand
8342,3,6,1,1,-0.661865569,-1.693306011,0.019791667,3,1.032586558,brand
8343,3,5,0,1,0.671467764,0.973360656,1.394791667,1,0.032586558,brand
8344,3,7,0,0,1.671467764,0.973360656,-4.480208333,1,2.032586558,brand
8345,3,4,0,1,0.338134431,-1.026639344,-0.605208333,2,-0.967413442,brand
8347,3,5,1,1,-5.328532236,-1.026639344,-0.730208333,3,0.032586558,brand
8348,3,1,0,0,-1.328532236,1.306693989,-0.355208333,1,-3.967413442,brand
8349,3,3,1,1,-2.995198903,1.640027322,-1.980208333,2,-1.967413442,brand
8350,3,6,1,0,0.004801097,-0.359972678,-1.230208333,3,1.032586558,brand
8351,3,7,1,1,-2.661865569,-1.026639344,-2.605208333,2,2.032586558,brand
8352,3,7,1,1,0.338134431,-0.359972678,1.019791667,2,2.032586558,brand
8353,3,7,0,0,0.004801097,0.306693989,-0.605208333,1,2.032586558,brand
8356,3,5,1,0,-0.661865569,-2.026639344,-0.230208333,1,0.032586558,brand
8357,3,5,0,0,-1.661865569,1.306693989,0.144791667,3,0.032586558,brand
8358,3,2,0,1,0.338134431,-1.693306011,0.769791667,2,-2.967413442,brand
8359,3,6,1,1,0.338134431,-0.359972678,0.769791667,3,1.032586558,brand
8360,3,5,0,0,0.004801097,-1.026639344,-0.355208333,2,0.032586558,brand
8361,3,1,0,1,0.671467764,0.640027322,-0.605208333,3,-3.967413442,brand
8362,3,5,0,1,0.004801097,-1.359972678,0.519791667,2,0.032586558,brand
8363,3,7,1,1,-0.328532236,0.306693989,-0.730208333,2,2.032586558,brand
8364,3,3,1,0,0.671467764,-1.026639344,-1.230208333,3,-1.967413442,brand
8366,3,5,1,1,0.671467764,-1.693306011,1.394791667,3,0.032586558,brand
8367,3,7,1,1,1.671467764,2.306693989,2.519791667,2,2.032586558,brand
8368,3,7,1,1,0.004801097,-0.693306011,-0.855208333,3,2.032586558,brand
8369,3,3,1,1,0.338134431,0.973360656,-1.605208333,2,-1.967413442,brand
8371,3,6,1,1,1.004801097,-0.693306011,-0.355208333,1,1.032586558,brand
8372,3,6,0,1,1.338134431,1.973360656,-1.480208333,2,1.032586558,brand
8373,3,1,1,1,-0.661865569,-0.693306011,0.644791667,3,-3.967413442,brand
8374,3,4,1,1,-0.661865569,-1.693306011,-0.730208333,1,-0.967413442,brand
8375,3,2,1,1,-2.995198903,2.306693989,-3.480208333,3,-2.967413442,brand
8376,3,5,0,0,-0.328532236,-4.693306011,1.894791667,2,0.032586558,brand
8377,3,5,1,1,0.004801097,-2.359972678,0.644791667,2,0.032586558,brand
8378,3,6,1,0,-0.328532236,1.306693989,1.644791667,1,1.032586558,brand
8379,3,6,1,1,0.671467764,0.973360656,1.019791667,1,1.032586558,brand
8380,3,6,0,1,0.338134431,-1.693306011,0.019791667,2,1.032586558,brand
8381,3,5,0,1,-0.995198903,0.306693989,0.519791667,2,0.032586558,brand
8382,3,5,1,1,0.671467764,-0.693306011,-0.605208333,2,0.032586558,brand
8383,3,7,0,1,0.004801097,-0.026639344,0.519791667,2,2.032586558,brand
8384,3,7,0,1,1.671467764,2.306693989,2.144791667,2,2.032586558,brand
8385,3,4,0,1,1.004801097,-0.359972678,1.394791667,1,-0.967413442,brand
8386,3,5,0,0,-0.995198903,-0.026639344,-1.230208333,2,0.032586558,brand
8387,3,6,1,1,-0.661865569,1.306693989,-1.605208333,2,1.032586558,brand
8389,3,4,1,1,-1.661865569,1.973360656,-4.480208333,3,-0.967413442,brand
8390,3,7,1,1,1.004801097,-2.026639344,0.519791667,2,2.032586558,brand
8391,3,4,1,1,-0.995198903,-1.693306011,-0.605208333,1,-0.967413442,brand
8392,3,6,1,0,0.671467764,-3.026639344,0.644791667,3,1.032586558,brand
8393,3,4,1,1,-0.328532236,0.640027322,0.644791667,2,-0.967413442,brand
8394,3,4,0,0,1.004801097,1.640027322,1.894791667,3,-0.967413442,brand
8396,3,5,1,1,-0.328532236,0.306693989,0.019791667,2,0.032586558,brand
8397,3,7,0,0,1.671467764,0.306693989,-0.480208333,2,2.032586558,brand
8398,3,7,1,1,0.338134431,-1.693306011,-0.105208333,3,2.032586558,brand
8399,3,6,0,1,-0.995198903,-4.693306011,-0.355208333,2,1.032586558,brand
8401,3,1,1,1,-1.328532236,2.306693989,-2.355208333,2,-3.967413442,brand
8402,3,2,0,1,0.671467764,1.306693989,1.144791667,2,-2.967413442,brand
8403,3,4,0,0,-0.995198903,0.306693989,-0.605208333,3,-0.967413442,brand
8404,3,4,0,0,1.671467764,1.306693989,0.894791667,2,-0.967413442,brand
8405,3,6,1,1,0.004801097,-0.359972678,1.394791667,2,1.032586558,brand
8406,3,5,1,1,1.338134431,0.973360656,-0.230208333,2,0.032586558,brand
8407,3,6,0,0,-0.661865569,-1.026639344,-0.105208333,3,1.032586558,brand
8408,3,3,0,1,0.671467764,-2.359972678,0.269791667,3,-1.967413442,brand
8409,3,4,0,1,-0.661865569,0.306693989,-0.480208333,3,-0.967413442,brand
8410,3,4,0,0,1.004801097,0.306693989,0.894791667,3,-0.967413442,brand
8412,3,7,1,0,0.671467764,0.640027322,1.019791667,2,2.032586558,brand
8413,3,7,1,1,0.671467764,-0.359972678,1.644791667,1,2.032586558,brand
8414,3,7,1,0,1.004801097,2.306693989,0.769791667,3,2.032586558,brand
8415,3,2,1,0,1.004801097,0.973360656,-0.480208333,3,-2.967413442,brand
8419,3,4,0,0,-1.328532236,-0.359972678,-0.230208333,3,-0.967413442,brand
8420,3,7,1,1,0.671467764,0.306693989,1.019791667,1,2.032586558,brand
8421,3,5,0,0,-2.661865569,0.640027322,0.144791667,1,0.032586558,brand
8423,3,4,0,0,-1.661865569,-1.359972678,-1.480208333,3,-0.967413442,brand
8425,3,6,1,0,1.671467764,-0.693306011,0.519791667,3,1.032586558,brand
8427,3,5,1,1,-1.328532236,-0.359972678,0.019791667,1,0.032586558,brand
8428,3,4,1,0,0.338134431,0.306693989,-0.730208333,1,-0.967413442,brand
8429,3,6,1,1,0.671467764,0.973360656,-0.355208333,2,1.032586558,brand
8430,3,4,0,1,0.671467764,-0.693306011,-0.730208333,3,-0.967413442,brand
8431,3,5,0,0,-0.328532236,0.640027322,2.144791667,2,0.032586558,brand
8433,3,6,1,1,0.671467764,1.306693989,-1.105208333,1,1.032586558,brand
8434,3,6,1,1,-1.328532236,-3.693306011,-0.980208333,1,1.032586558,brand
8435,3,7,1,1,0.004801097,-2.026639344,0.269791667,1,2.032586558,brand
8437,3,6,0,1,1.671467764,0.306693989,0.269791667,1,1.032586558,brand
8438,3,6,1,0,0.671467764,0.306693989,0.644791667,1,1.032586558,brand
8439,3,6,0,1,1.671467764,-0.693306011,0.144791667,2,1.032586558,brand
8440,3,5,0,1,1.004801097,0.640027322,0.894791667,3,0.032586558,brand
8441,3,1,1,0,-1.328532236,-0.693306011,-0.105208333,1,-3.967413442,brand
8442,3,5,1,1,1.671467764,1.973360656,0.269791667,2,0.032586558,brand
8443,3,1,0,1,1.338134431,2.306693989,2.019791667,2,-3.967413442,brand
8444,3,3,0,1,0.004801097,-1.359972678,-0.480208333,3,-1.967413442,brand
8445,3,6,1,1,1.338134431,-1.693306011,-1.230208333,1,1.032586558,brand
8446,3,6,0,1,-1.661865569,-1.693306011,-0.980208333,1,1.032586558,brand
8447,3,5,1,1,-0.661865569,0.306693989,0.769791667,2,0.032586558,brand
8448,3,4,0,1,1.004801097,1.306693989,0.644791667,1,-0.967413442,brand
8449,3,6,0,0,0.004801097,1.973360656,0.269791667,2,1.032586558,brand
8450,3,7,0,1,0.004801097,1.640027322,-0.605208333,1,2.032586558,brand
8451,3,5,0,1,0.004801097,-1.693306011,0.519791667,2,0.032586558,brand
8452,3,6,0,0,-0.328532236,-0.693306011,-0.980208333,3,1.032586558,brand
8453,3,5,0,0,0.671467764,-0.026639344,0.144791667,2,0.032586558,brand
8454,3,7,1,1,-1.328532236,-0.693306011,0.269791667,1,2.032586558,brand
8455,3,4,0,0,0.338134431,1.973360656,-1.355208333,1,-0.967413442,brand
8456,3,7,1,0,1.338134431,-1.026639344,0.394791667,2,2.032586558,brand
8457,3,6,1,1,0.671467764,-1.026639344,1.394791667,3,1.032586558,brand
8458,3,5,0,1,0.671467764,0.973360656,-0.480208333,3,0.032586558,brand
8459,3,6,0,0,1.671467764,2.306693989,0.894791667,3,1.032586558,brand
8460,3,6,0,1,0.671467764,-0.359972678,1.269791667,3,1.032586558,brand
8461,3,7,0,0,1.671467764,2.306693989,2.144791667,3,2.032586558,brand
8462,3,6,1,1,-1.328532236,-0.026639344,0.269791667,1,1.032586558,brand
8463,3,3,0,0,0.338134431,-0.026639344,1.394791667,1,-1.967413442,brand
8464,3,3,1,0,-0.661865569,0.640027322,0.644791667,3,-1.967413442,brand
8465,3,6,1,1,0.338134431,-1.359972678,0.519791667,2,1.032586558,brand
8466,3,5,0,1,1.004801097,-1.693306011,0.894791667,3,0.032586558,brand
8467,3,3,1,0,0.671467764,0.973360656,0.519791667,2,-1.967413442,brand
8468,3,4,0,0,1.338134431,0.640027322,0.644791667,3,-0.967413442,brand
8469,3,6,0,0,0.338134431,0.306693989,-4.480208333,3,1.032586558,brand
8470,3,2,0,1,0.671467764,1.306693989,0.144791667,3,-2.967413442,brand
8471,3,2,1,1,-0.995198903,-1.026639344,-0.355208333,3,-2.967413442,brand
8472,3,3,0,1,0.004801097,-1.359972678,-0.230208333,2,-1.967413442,brand
8473,3,7,1,1,1.004801097,2.306693989,-1.230208333,3,2.032586558,brand
8474,3,2,0,1,0.338134431,0.640027322,-1.105208333,1,-2.967413442,brand
8475,3,4,0,1,0.671467764,-2.693306011,-0.355208333,1,-0.967413442,brand
8476,3,4,1,0,-0.328532236,0.973360656,-0.480208333,1,-0.967413442,brand
8477,3,3,1,1,-0.995198903,-1.026639344,-0.480208333,2,-1.967413442,brand
8478,3,2,0,0,0.004801097,1.306693989,0.019791667,1,-2.967413442,brand
8479,3,4,0,0,1.671467764,0.973360656,0.519791667,3,-0.967413442,brand
8480,3,7,1,1,1.004801097,0.973360656,-0.730208333,3,2.032586558,brand
8481,3,7,1,1,1.671467764,2.306693989,1.894791667,3,2.032586558,brand
8482,3,1,0,1,1.004801097,1.306693989,1.394791667,1,-3.967413442,brand
8483,3,6,1,1,-0.995198903,0.640027322,-0.105208333,2,1.032586558,brand
8484,3,6,1,1,0.671467764,-0.693306011,-0.230208333,1,1.032586558,brand
8485,3,5,1,0,-0.328532236,1.306693989,-0.230208333,2,0.032586558,brand
8486,3,7,1,1,-0.328532236,-0.359972678,-0.355208333,1,2.032586558,brand
8487,3,4,0,1,0.004801097,0.640027322,0.269791667,2,-0.967413442,brand
8488,3,4,1,0,1.004801097,2.306693989,-0.105208333,2,-0.967413442,brand
8489,3,6,0,1,0.004801097,1.973360656,0.394791667,2,1.032586558,brand
8490,3,6,0,1,0.004801097,0.973360656,0.269791667,1,1.032586558,brand
8491,3,2,0,0,-1.328532236,-2.359972678,1.019791667,2,-2.967413442,brand
8492,3,3,0,1,1.338134431,0.973360656,-0.605208333,3,-1.967413442,brand
8493,3,6,0,1,0.004801097,-0.359972678,-1.355208333,3,1.032586558,brand
8494,3,7,1,1,-0.661865569,-0.026639344,-0.355208333,1,2.032586558,brand
8495,3,6,1,1,1.338134431,1.640027322,-0.230208333,1,1.032586558,brand
8496,3,6,1,1,1.671467764,1.306693989,1.144791667,3,1.032586558,brand
8497,3,5,1,1,1.004801097,1.306693989,1.644791667,3,0.032586558,brand
8498,3,7,1,1,-0.328532236,2.306693989,0.894791667,3,2.032586558,brand
8499,3,7,1,1,0.004801097,-1.359972678,0.019791667,2,2.032586558,brand
